"","salinity","ObservationDate","treatment","location","sensortype"
"705",30.21,2019-07-10,"ambient","salmonShed","SENSOREXtorodial"
"706",30.21,2019-07-12,"ambient","salmonShed","SENSOREXtorodial"
"707",30.22,2019-07-10,"ambient","salmonShed","SENSOREXtorodial"
"708",30.22,2019-07-12,"ambient","salmonShed","SENSOREXtorodial"
"709",30.22,2019-07-12,"ambient","salmonShed","SENSOREXtorodial"
"710",30.22,2019-07-12,"ambient_chumhouse","chumHouse","OrionStarA112"
"711",30.23,2019-07-08,"ambient","salmonShed","SENSOREXtorodial"
"712",30.24,2019-07-15,"ambient","salmonShed","SENSOREXtorodial"
"713",30.24,2019-07-15,"ambient","salmonShed","SENSOREXtorodial"
"714",30.26,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"715",30.26,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"716",30.26,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"717",30.26,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"718",30.26,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"719",30.26,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"720",30.26,2018-09-11,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"721",30.26,2018-09-11,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"722",30.26,2018-09-11,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"723",30.26,2018-09-11,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"724",30.26,2018-09-11,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"725",30.26,2018-09-11,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"726",30.26,2019-07-15,"ambient","salmonShed","SENSOREXtorodial"
"727",30.27,2019-07-08,"ambient","salmonShed","SENSOREXtorodial"
"728",30.28,2018-12-12,"ambient","salmonShed","SENSOREXtorodial"
"729",30.28,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"730",30.28,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"731",30.28,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"732",30.28,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"733",30.28,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"734",30.28,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"735",30.28,2018-12-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"736",30.28,2018-12-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"737",30.28,2018-12-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"738",30.28,2018-12-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"739",30.28,2018-12-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"740",30.28,2018-12-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"741",30.3,2018-12-04,"ambient","salmonShed","SENSOREXtorodial"
"742",30.31,2018-09-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"743",30.31,2018-09-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"744",30.31,2018-09-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"745",30.31,2018-09-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"746",30.31,2018-09-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"747",30.31,2018-09-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"748",30.4,2018-12-20,"ambient","salmonShed","SENSOREXtorodial"
"749",30.44,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"750",30.44,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"751",30.44,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"752",30.44,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"753",30.44,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"754",30.44,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"755",30.44,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"756",30.44,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"757",30.44,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"758",30.44,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"759",30.44,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"760",30.44,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"761",30.53,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"762",30.53,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"763",30.53,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"764",30.53,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"765",30.53,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"766",30.53,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"767",30.53,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"768",30.53,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"769",30.53,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"770",30.53,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"771",30.53,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"772",30.53,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"773",30.53,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"774",30.53,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"775",30.53,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"776",30.53,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"777",30.53,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"778",30.53,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"779",30.53,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"780",30.53,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"781",30.53,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"782",30.53,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"783",30.53,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"784",30.53,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"785",30.59,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"786",30.59,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"787",30.59,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"788",30.59,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"789",30.59,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"790",30.59,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"791",30.59,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"792",30.59,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"793",30.59,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"794",30.59,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"795",30.59,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"796",30.59,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"797",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"798",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"799",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"800",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"801",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"802",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"803",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"804",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"805",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"806",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"807",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"808",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"809",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"810",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"811",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"812",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"813",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"814",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"815",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"816",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"817",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"818",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"819",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"820",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"821",30.85,2018-11-29,"ambient","salmonShed","SENSOREXtorodial"
